Timestamp,IP_Address,Country,AthleteNames,Sports,Age,Gender,Nationality,Match_or_sport_event_dates,Outcomes,Medals,Ranks,Stadiums,Athlete_Height,Athlete_Weight,Date_of_Birth
2024-05-10 21:25:18.535187,108.63.74.239,India,Simone Biles,Tennis,21,Male,India,2024-05-10 21:25:18.535205,Win,Silver,10,Wembley Stadium,186,76,1996-05-10 21:25:18.535216
2024-05-10 21:25:18.535300,146.134.254.161,USA,Serena Williams,Tennis,25,Female,China,2024-05-10 21:25:18.535318,Draw,Silver,6,Wembley Stadium,172,108,1990-05-10 21:25:18.535330
2024-05-10 21:25:18.535490,170.192.53.186,Russia,Simone Biles,Gymnastics,28,Female,India,2024-05-10 21:25:18.535514,Win,,6,Bird's Nest,191,66,2004-05-10 21:25:18.535526
2024-05-10 21:25:18.535748,123.254.125.92,China,Serena Williams,Tennis,26,Male,India,2024-05-10 21:25:18.535853,Draw,,6,Wembley Stadium,204,103,1989-05-10 21:25:18.535879
2024-05-10 21:25:18.535985,246.215.213.206,India,Lionel Messi,Swimming,26,Female,China,2024-05-10 21:25:18.536006,Draw,Gold,3,Wembley Stadium,160,67,2005-05-10 21:25:18.536019
2024-05-10 21:25:18.536219,151.229.114.158,USA,Lionel Messi,Swimming,19,Female,China,2024-05-10 21:25:18.536261,Lose,Bronze,7,Madison Square Garden,181,55,2001-05-10 21:25:18.536284
2024-05-10 21:25:18.536455,233.27.135.161,India,Usain Bolt,Swimming,32,Male,China,2024-05-10 21:25:18.536520,Draw,Bronze,4,Madison Square Garden,191,59,1991-05-10 21:25:18.536544
2024-05-10 21:25:18.536760,212.96.2.227,Germany,Serena Williams,Tennis,32,Male,China,2024-05-10 21:25:18.536794,Draw,,2,Madison Square Garden,191,93,2001-05-10 21:25:18.536808
2024-05-10 21:25:18.536921,148.191.191.205,Russia,Lionel Messi,Swimming,36,Female,USA,2024-05-10 21:25:18.536942,Lose,Gold,8,Wembley Stadium,152,60,2003-05-10 21:25:18.536954
2024-05-10 21:25:18.537042,94.195.99.234,USA,Lionel Messi,Gymnastics,39,Female,USA,2024-05-10 21:25:18.537061,Lose,,1,Wembley Stadium,180,106,1993-05-10 21:25:18.537073
2024-05-10 21:25:18.537158,85.192.219.146,USA,Michael Phelps,Athletics,19,Male,Russia,2024-05-10 21:25:18.537178,Draw,Gold,4,Madison Square Garden,191,73,1990-05-10 21:25:18.537190
2024-05-10 21:25:18.537273,81.114.215.174,Germany,Serena Williams,Swimming,37,Female,Russia,2024-05-10 21:25:18.537292,Win,,6,Bird's Nest,179,131,1988-05-10 21:25:18.537304
2024-05-10 21:25:18.537384,1.202.69.171,India,Simone Biles,Swimming,20,Male,Germany,2024-05-10 21:25:18.537403,Lose,Gold,5,Madison Square Garden,178,88,1992-05-10 21:25:18.537415
2024-05-10 21:25:18.537495,209.218.73.141,Russia,Usain Bolt,Athletics,39,Male,USA,2024-05-10 21:25:18.537516,Lose,Silver,3,Bird's Nest,197,89,1990-05-10 21:25:18.537528
2024-05-10 21:25:18.537638,75.178.150.48,India,Lionel Messi,Swimming,28,Male,Germany,2024-05-10 21:25:18.537715,Lose,Silver,5,Olympic Stadium,178,149,2006-05-10 21:25:18.537733
2024-05-10 21:25:18.537872,88.220.76.56,USA,Simone Biles,Soccer,22,Male,USA,2024-05-10 21:25:18.537961,Draw,Silver,5,Wembley Stadium,152,72,2003-05-10 21:25:18.537989
2024-05-10 21:25:18.538089,183.162.85.19,Russia,Lionel Messi,Swimming,24,Male,Russia,2024-05-10 21:25:18.538110,Draw,Bronze,2,Madison Square Garden,194,135,2004-05-10 21:25:18.538122
2024-05-10 21:25:18.538203,138.129.122.213,India,Simone Biles,Tennis,40,Female,USA,2024-05-10 21:25:18.538222,Win,Gold,3,Madison Square Garden,156,56,2003-05-10 21:25:18.538234
2024-05-10 21:25:18.538311,131.200.58.64,Germany,Lionel Messi,Gymnastics,27,Male,China,2024-05-10 21:25:18.538329,Lose,Silver,3,Olympic Stadium,208,80,1984-05-10 21:25:18.538340
2024-05-10 21:25:18.538417,199.21.180.98,India,Michael Phelps,Swimming,30,Male,USA,2024-05-10 21:25:18.538436,Win,Silver,4,Wembley Stadium,157,50,1987-05-10 21:25:18.538447
2024-05-10 21:25:18.538522,225.183.229.10,USA,Lionel Messi,Soccer,39,Female,Russia,2024-05-10 21:25:18.538540,Draw,,6,Madison Square Garden,163,98,2005-05-10 21:25:18.538552
2024-05-10 21:25:18.538627,146.140.177.78,USA,Serena Williams,Athletics,31,Female,Russia,2024-05-10 21:25:18.538646,Win,,4,Bird's Nest,173,79,1985-05-10 21:25:18.538657
2024-05-10 21:25:18.538824,12.127.240.147,USA,Usain Bolt,Gymnastics,31,Male,Germany,2024-05-10 21:25:18.538859,Win,,8,Olympic Stadium,204,73,2000-05-10 21:25:18.538871
2024-05-10 21:25:18.539053,163.153.97.174,Germany,Michael Phelps,Athletics,20,Female,China,2024-05-10 21:25:18.539075,Win,,4,Madison Square Garden,184,112,1986-05-10 21:25:18.539087
2024-05-10 21:25:18.539175,245.223.158.25,Germany,Usain Bolt,Gymnastics,19,Female,China,2024-05-10 21:25:18.539195,Draw,Silver,5,Madison Square Garden,159,99,1996-05-10 21:25:18.539207
2024-05-10 21:25:18.539288,72.214.72.81,Russia,Usain Bolt,Tennis,40,Female,Germany,2024-05-10 21:25:18.539307,Draw,Silver,4,Bird's Nest,161,119,1996-05-10 21:25:18.539319
2024-05-10 21:25:18.539427,228.201.177.1,China,Usain Bolt,Soccer,19,Female,India,2024-05-10 21:25:18.539793,Lose,Silver,3,Wembley Stadium,188,105,1992-05-10 21:25:18.539843
2024-05-10 21:25:18.540111,52.119.248.52,USA,Serena Williams,Soccer,25,Female,USA,2024-05-10 21:25:18.540138,Win,Bronze,3,Olympic Stadium,182,59,1995-05-10 21:25:18.540152
2024-05-10 21:25:18.540855,24.37.15.166,Russia,Serena Williams,Athletics,21,Female,China,2024-05-10 21:25:18.540894,Lose,Bronze,2,Bird's Nest,209,122,1996-05-10 21:25:18.540908
2024-05-10 21:25:18.541102,34.158.228.52,China,Serena Williams,Soccer,40,Male,Germany,2024-05-10 21:25:18.541162,Win,Silver,9,Madison Square Garden,177,110,2006-05-10 21:25:18.541183
2024-05-10 21:25:18.541277,34.31.255.188,USA,Lionel Messi,Tennis,40,Female,Germany,2024-05-10 21:25:18.541298,Lose,Gold,9,Madison Square Garden,197,117,1988-05-10 21:25:18.541309
2024-05-10 21:25:18.541393,71.226.255.212,USA,Michael Phelps,Soccer,26,Male,Germany,2024-05-10 21:25:18.541412,Draw,Bronze,2,Madison Square Garden,217,75,1990-05-10 21:25:18.541423
2024-05-10 21:25:18.542169,28.89.93.125,USA,Lionel Messi,Tennis,21,Male,Germany,2024-05-10 21:25:18.542227,Draw,Bronze,4,Madison Square Garden,216,96,1995-05-10 21:25:18.542256
2024-05-10 21:25:18.542453,105.180.228.73,Russia,Lionel Messi,Gymnastics,26,Female,Germany,2024-05-10 21:25:18.542493,Lose,Silver,3,Olympic Stadium,178,115,1999-05-10 21:25:18.542519
2024-05-10 21:25:18.542687,239.44.27.46,Russia,Serena Williams,Swimming,38,Male,India,2024-05-10 21:25:18.542794,Lose,Bronze,1,Wembley Stadium,199,146,2005-05-10 21:25:18.542830
2024-05-10 21:25:18.543222,211.191.213.230,Germany,Usain Bolt,Athletics,39,Male,USA,2024-05-10 21:25:18.543278,Draw,Gold,10,Bird's Nest,206,112,1995-05-10 21:25:18.543304
2024-05-10 21:25:18.543941,54.241.191.85,India,Usain Bolt,Athletics,26,Male,Russia,2024-05-10 21:25:18.544018,Lose,Silver,1,Olympic Stadium,183,114,1999-05-10 21:25:18.544198
2024-05-10 21:25:18.544467,230.60.164.167,USA,Michael Phelps,Tennis,24,Female,Germany,2024-05-10 21:25:18.544521,Win,Silver,9,Olympic Stadium,163,115,1987-05-10 21:25:18.544547
2024-05-10 21:25:18.544730,213.207.177.21,Germany,Usain Bolt,Soccer,30,Male,Russia,2024-05-10 21:25:18.544773,Lose,Gold,9,Madison Square Garden,162,70,2005-05-10 21:25:18.544798
2024-05-10 21:25:18.545591,41.30.4.238,India,Simone Biles,Gymnastics,20,Female,India,2024-05-10 21:25:18.545656,Draw,,3,Wembley Stadium,209,129,2002-05-10 21:25:18.545679
2024-05-10 21:25:18.545994,65.72.43.63,China,Usain Bolt,Soccer,21,Female,China,2024-05-10 21:25:18.546035,Lose,,5,Madison Square Garden,198,124,2002-05-10 21:25:18.546050
2024-05-10 21:25:18.546236,167.83.222.166,USA,Michael Phelps,Swimming,26,Female,Russia,2024-05-10 21:25:18.546278,Lose,Gold,2,Wembley Stadium,155,77,1992-05-10 21:25:18.546303
2024-05-10 21:25:18.546477,28.97.116.49,Germany,Lionel Messi,Gymnastics,24,Female,China,2024-05-10 21:25:18.546515,Draw,,4,Wembley Stadium,199,91,1993-05-10 21:25:18.546537
2024-05-10 21:25:18.546703,79.64.183.36,Russia,Serena Williams,Tennis,27,Female,USA,2024-05-10 21:25:18.546740,Lose,Silver,1,Bird's Nest,169,147,1985-05-10 21:25:18.546764
2024-05-10 21:25:18.546928,225.113.249.244,China,Michael Phelps,Tennis,36,Male,China,2024-05-10 21:25:18.546969,Lose,Silver,4,Wembley Stadium,204,131,2005-05-10 21:25:18.546995
2024-05-10 21:25:18.547160,233.177.205.44,China,Simone Biles,Soccer,24,Female,USA,2024-05-10 21:25:18.547200,Lose,Gold,5,Olympic Stadium,191,108,1995-05-10 21:25:18.547224
2024-05-10 21:25:18.547900,60.1.192.175,USA,Simone Biles,Swimming,37,Female,USA,2024-05-10 21:25:18.547956,Draw,Gold,9,Wembley Stadium,220,120,1987-05-10 21:25:18.547984
2024-05-10 21:25:18.548196,122.31.48.28,Germany,Lionel Messi,Tennis,23,Male,USA,2024-05-10 21:25:18.548237,Draw,Silver,4,Olympic Stadium,179,69,1995-05-10 21:25:18.548262
2024-05-10 21:25:18.548443,115.191.149.201,India,Simone Biles,Swimming,21,Female,Germany,2024-05-10 21:25:18.548483,Draw,Bronze,1,Madison Square Garden,159,94,1984-05-10 21:25:18.548508
2024-05-10 21:25:18.548739,224.231.192.106,India,Lionel Messi,Gymnastics,35,Male,Germany,2024-05-10 21:25:18.548780,Lose,Gold,1,Bird's Nest,203,84,1999-05-10 21:25:18.548805
2024-05-10 21:25:18.548967,223.231.145.5,Germany,Usain Bolt,Tennis,26,Male,China,2024-05-10 21:25:18.549005,Draw,,9,Olympic Stadium,177,120,1984-05-10 21:25:18.549029
2024-05-10 21:25:18.555562,1.223.209.48,USA,Serena Williams,Soccer,28,Female,India,2024-05-10 21:25:18.555616,Lose,,9,Olympic Stadium,161,117,1989-05-10 21:25:18.555642
2024-05-10 21:25:18.555831,46.117.96.157,USA,Serena Williams,Soccer,36,Female,China,2024-05-10 21:25:18.555873,Win,Bronze,2,Wembley Stadium,166,73,1999-05-10 21:25:18.555897
2024-05-10 21:25:18.556144,94.165.195.77,India,Serena Williams,Gymnastics,24,Male,Russia,2024-05-10 21:25:18.556186,Lose,Silver,9,Wembley Stadium,151,127,2001-05-10 21:25:18.556211
2024-05-10 21:25:18.556386,229.7.219.144,China,Usain Bolt,Gymnastics,38,Male,China,2024-05-10 21:25:18.556427,Draw,Silver,9,Wembley Stadium,163,57,1992-05-10 21:25:18.556500
2024-05-10 21:25:18.556730,13.8.104.1,Russia,Lionel Messi,Gymnastics,26,Male,Russia,2024-05-10 21:25:18.556760,Lose,Gold,10,Bird's Nest,212,52,1988-05-10 21:25:18.556774
2024-05-10 21:25:18.556876,37.198.57.57,USA,Lionel Messi,Athletics,29,Female,USA,2024-05-10 21:25:18.556897,Draw,Silver,5,Bird's Nest,216,138,2004-05-10 21:25:18.556911
2024-05-10 21:25:18.557000,106.12.11.96,Germany,Usain Bolt,Tennis,21,Male,China,2024-05-10 21:25:18.557022,Lose,Gold,9,Wembley Stadium,150,143,2003-05-10 21:25:18.557035
2024-05-10 21:25:18.557119,179.82.202.242,Germany,Lionel Messi,Swimming,39,Female,Russia,2024-05-10 21:25:18.557140,Win,Gold,5,Olympic Stadium,192,143,1991-05-10 21:25:18.557153
2024-05-10 21:25:18.557235,46.10.235.239,China,Serena Williams,Athletics,30,Male,India,2024-05-10 21:25:18.557255,Lose,Bronze,5,Wembley Stadium,158,109,1991-05-10 21:25:18.557267
2024-05-10 21:25:18.558602,104.57.87.61,Germany,Simone Biles,Athletics,39,Female,Russia,2024-05-10 21:25:18.558661,Lose,,2,Wembley Stadium,152,67,1997-05-10 21:25:18.558687
2024-05-10 21:25:18.558817,228.13.88.133,Russia,Serena Williams,Tennis,31,Female,Russia,2024-05-10 21:25:18.558839,Win,Gold,9,Madison Square Garden,175,111,1990-05-10 21:25:18.558852
2024-05-10 21:25:18.559674,83.77.55.46,India,Lionel Messi,Soccer,30,Female,India,2024-05-10 21:25:18.559731,Win,Gold,10,Wembley Stadium,169,136,2004-05-10 21:25:18.559756
2024-05-10 21:25:18.559932,227.239.158.104,Germany,Serena Williams,Gymnastics,22,Male,Russia,2024-05-10 21:25:18.559970,Lose,Silver,6,Wembley Stadium,195,113,1993-05-10 21:25:18.559992
2024-05-10 21:25:18.560198,17.55.166.185,Germany,Michael Phelps,Athletics,32,Female,Germany,2024-05-10 21:25:18.560246,Lose,Bronze,5,Wembley Stadium,164,109,1989-05-10 21:25:18.560272
2024-05-10 21:25:18.560471,123.191.27.128,Germany,Serena Williams,Swimming,38,Male,China,2024-05-10 21:25:18.560513,Lose,Gold,3,Wembley Stadium,193,121,2002-05-10 21:25:18.560746
2024-05-10 21:25:18.560908,65.125.155.60,Russia,Michael Phelps,Tennis,31,Male,Germany,2024-05-10 21:25:18.560931,Draw,Silver,3,Wembley Stadium,179,67,1997-05-10 21:25:18.560943
2024-05-10 21:25:18.561037,33.82.3.220,USA,Michael Phelps,Soccer,19,Male,Germany,2024-05-10 21:25:18.561058,Draw,Silver,3,Wembley Stadium,190,124,1992-05-10 21:25:18.561070
2024-05-10 21:25:18.561237,6.238.212.54,Russia,Simone Biles,Tennis,38,Female,Russia,2024-05-10 21:25:18.561288,Lose,Silver,9,Wembley Stadium,198,95,2001-05-10 21:25:18.561310
2024-05-10 21:25:18.562121,221.66.95.53,Russia,Usain Bolt,Athletics,30,Female,USA,2024-05-10 21:25:18.562185,Lose,Bronze,5,Olympic Stadium,166,110,2000-05-10 21:25:18.562366
2024-05-10 21:25:18.562597,150.166.211.62,USA,Simone Biles,Gymnastics,39,Female,Germany,2024-05-10 21:25:18.562640,Lose,Silver,9,Wembley Stadium,170,52,2001-05-10 21:25:18.562665
2024-05-10 21:25:18.563183,238.213.16.69,USA,Michael Phelps,Swimming,38,Male,Russia,2024-05-10 21:25:18.563236,Draw,Silver,8,Wembley Stadium,163,73,2004-05-10 21:25:18.563263
2024-05-10 21:25:18.563450,44.187.61.6,India,Simone Biles,Swimming,33,Female,India,2024-05-10 21:25:18.563477,Draw,Gold,5,Bird's Nest,180,123,2004-05-10 21:25:18.563491
2024-05-10 21:25:18.563585,190.195.170.62,Germany,Lionel Messi,Soccer,31,Female,USA,2024-05-10 21:25:18.563606,Lose,Bronze,4,Wembley Stadium,171,121,1991-05-10 21:25:18.563618
2024-05-10 21:25:18.563702,206.142.87.145,India,Simone Biles,Gymnastics,19,Male,Russia,2024-05-10 21:25:18.563723,Win,Gold,1,Wembley Stadium,193,105,1992-05-10 21:25:18.563735
2024-05-10 21:25:18.563817,207.221.87.118,USA,Michael Phelps,Athletics,33,Male,India,2024-05-10 21:25:18.563837,Lose,Bronze,2,Bird's Nest,192,51,1994-05-10 21:25:18.563848
2024-05-10 21:25:18.563929,150.130.86.191,Germany,Michael Phelps,Soccer,18,Female,China,2024-05-10 21:25:18.563949,Draw,,8,Wembley Stadium,208,116,1989-05-10 21:25:18.563961
2024-05-10 21:25:18.564040,233.249.123.8,Germany,Serena Williams,Soccer,26,Female,India,2024-05-10 21:25:18.564059,Win,Silver,8,Madison Square Garden,204,115,1995-05-10 21:25:18.564071
2024-05-10 21:25:18.564151,1.141.198.100,Germany,Simone Biles,Soccer,34,Female,Germany,2024-05-10 21:25:18.564170,Draw,Gold,4,Wembley Stadium,170,148,1993-05-10 21:25:18.564183
2024-05-10 21:25:18.564263,39.69.246.190,China,Serena Williams,Gymnastics,38,Female,USA,2024-05-10 21:25:18.564281,Draw,Gold,2,Madison Square Garden,160,72,1996-05-10 21:25:18.564293
2024-05-10 21:25:18.564373,185.232.107.107,India,Usain Bolt,Swimming,19,Female,China,2024-05-10 21:25:18.564392,Draw,Gold,1,Madison Square Garden,194,52,1988-05-10 21:25:18.564404
2024-05-10 21:25:18.564485,175.92.35.214,China,Lionel Messi,Soccer,19,Female,India,2024-05-10 21:25:18.564504,Win,Gold,2,Madison Square Garden,208,121,1998-05-10 21:25:18.564516
2024-05-10 21:25:18.564598,19.46.91.63,China,Lionel Messi,Soccer,29,Female,Germany,2024-05-10 21:25:18.564618,Lose,Bronze,2,Wembley Stadium,152,125,1990-05-10 21:25:18.564630
2024-05-10 21:25:18.564710,246.60.151.202,China,Serena Williams,Soccer,26,Female,Russia,2024-05-10 21:25:18.564729,Win,Silver,2,Wembley Stadium,214,56,1986-05-10 21:25:18.564743
2024-05-10 21:25:18.565128,198.99.86.54,Germany,Michael Phelps,Gymnastics,25,Male,USA,2024-05-10 21:25:18.565158,Draw,Gold,5,Bird's Nest,180,116,1984-05-10 21:25:18.565172
2024-05-10 21:25:18.565267,199.59.8.82,China,Usain Bolt,Tennis,23,Male,Russia,2024-05-10 21:25:18.565287,Win,Gold,5,Bird's Nest,151,142,1999-05-10 21:25:18.565299
2024-05-10 21:25:18.565383,78.103.101.230,India,Usain Bolt,Gymnastics,37,Female,USA,2024-05-10 21:25:18.565403,Lose,,5,Bird's Nest,217,135,1995-05-10 21:25:18.565415
2024-05-10 21:25:18.565497,190.2.229.67,China,Usain Bolt,Swimming,30,Female,USA,2024-05-10 21:25:18.565517,Win,Gold,5,Wembley Stadium,201,67,1996-05-10 21:25:18.565530
2024-05-10 21:25:18.565643,150.223.230.251,Russia,Usain Bolt,Soccer,22,Male,Russia,2024-05-10 21:25:18.565663,Lose,Bronze,5,Olympic Stadium,169,137,1988-05-10 21:25:18.565675
2024-05-10 21:25:18.565756,186.207.37.91,Russia,Usain Bolt,Gymnastics,20,Male,China,2024-05-10 21:25:18.565776,Win,Bronze,5,Wembley Stadium,196,111,1998-05-10 21:25:18.565789
2024-05-10 21:25:18.565869,46.244.62.165,India,Michael Phelps,Tennis,34,Male,India,2024-05-10 21:25:18.565889,Win,Gold,4,Madison Square Garden,154,88,1988-05-10 21:25:18.565900
2024-05-10 21:25:18.565980,194.37.226.151,Germany,Lionel Messi,Tennis,20,Male,Germany,2024-05-10 21:25:18.565998,Win,Gold,9,Bird's Nest,212,67,2004-05-10 21:25:18.566010
2024-05-10 21:25:18.566088,254.117.86.206,Russia,Serena Williams,Swimming,32,Female,China,2024-05-10 21:25:18.566107,Lose,Silver,7,Madison Square Garden,169,118,1992-05-10 21:25:18.566119
2024-05-10 21:25:18.566198,237.248.97.160,China,Lionel Messi,Gymnastics,20,Male,Germany,2024-05-10 21:25:18.566217,Lose,,9,Bird's Nest,189,130,1987-05-10 21:25:18.566229
2024-05-10 21:25:18.566308,221.20.11.215,Russia,Simone Biles,Swimming,30,Male,China,2024-05-10 21:25:18.566327,Draw,Silver,1,Olympic Stadium,152,126,2006-05-10 21:25:18.566338
2024-05-10 21:25:18.566416,158.72.155.50,Russia,Michael Phelps,Gymnastics,39,Female,China,2024-05-10 21:25:18.566435,Win,,3,Wembley Stadium,200,75,1989-05-10 21:25:18.566447
2024-05-10 21:25:18.566527,255.82.34.153,USA,Michael Phelps,Tennis,36,Male,India,2024-05-10 21:25:18.566547,Win,Gold,9,Olympic Stadium,171,59,1994-05-10 21:25:18.566559
2024-05-10 21:25:18.566637,202.66.213.42,China,Serena Williams,Swimming,18,Male,Russia,2024-05-10 21:25:18.566656,Lose,Silver,9,Olympic Stadium,173,114,2002-05-10 21:25:18.566668
2024-05-10 21:25:18.566746,252.89.159.122,Germany,Michael Phelps,Tennis,25,Female,China,2024-05-10 21:25:18.566765,Draw,Silver,6,Madison Square Garden,185,82,2006-05-10 21:25:18.566777
2024-05-10 21:25:18.566855,229.237.243.210,India,Lionel Messi,Gymnastics,39,Male,Russia,2024-05-10 21:25:18.566873,Lose,Bronze,6,Olympic Stadium,199,58,1996-05-10 21:25:18.566885
2024-05-10 21:25:18.566963,250.162.11.169,USA,Simone Biles,Tennis,32,Female,Germany,2024-05-10 21:25:18.566982,Win,Silver,8,Bird's Nest,169,92,1994-05-10 21:25:18.566994
2024-05-10 21:25:18.567291,92.42.178.235,China,Serena Williams,Tennis,23,Female,India,2024-05-10 21:25:18.567317,Lose,Silver,7,Madison Square Garden,188,99,1987-05-10 21:25:18.567329
2024-05-10 21:25:18.567412,170.93.202.225,Germany,Lionel Messi,Gymnastics,36,Male,Germany,2024-05-10 21:25:18.567432,Lose,Gold,2,Madison Square Garden,204,89,1990-05-10 21:25:18.567445
2024-05-10 21:25:18.567524,129.226.234.148,USA,Michael Phelps,Gymnastics,30,Male,Germany,2024-05-10 21:25:18.567543,Lose,Gold,5,Olympic Stadium,152,66,1995-05-10 21:25:18.567555
2024-05-10 21:25:18.567636,68.111.125.46,India,Michael Phelps,Soccer,40,Male,USA,2024-05-10 21:25:18.567655,Draw,,1,Madison Square Garden,174,52,1988-05-10 21:25:18.567667
2024-05-10 21:25:18.567746,10.40.60.140,USA,Simone Biles,Gymnastics,25,Female,India,2024-05-10 21:25:18.567766,Lose,Gold,8,Olympic Stadium,195,123,1997-05-10 21:25:18.567777
2024-05-10 21:25:18.568005,166.7.103.34,Russia,Lionel Messi,Athletics,21,Male,Germany,2024-05-10 21:25:18.568046,Win,Gold,3,Olympic Stadium,194,128,1984-05-10 21:25:18.568069
2024-05-10 21:25:18.568241,203.236.95.68,Russia,Usain Bolt,Swimming,21,Female,USA,2024-05-10 21:25:18.568280,Lose,,3,Wembley Stadium,208,86,1997-05-10 21:25:18.568305
2024-05-10 21:25:18.568466,194.252.231.135,Germany,Lionel Messi,Tennis,33,Female,USA,2024-05-10 21:25:18.568506,Draw,Bronze,7,Olympic Stadium,153,74,1988-05-10 21:25:18.568530
2024-05-10 21:25:18.568699,104.89.255.206,Germany,Usain Bolt,Gymnastics,31,Female,Germany,2024-05-10 21:25:18.568739,Lose,Gold,1,Madison Square Garden,192,119,1984-05-10 21:25:18.568764
2024-05-10 21:25:18.568933,240.16.141.223,China,Michael Phelps,Gymnastics,39,Male,India,2024-05-10 21:25:18.568974,Win,Bronze,3,Bird's Nest,153,66,1989-05-10 21:25:18.568999
2024-05-10 21:25:18.569164,176.231.143.54,Germany,Lionel Messi,Athletics,39,Male,India,2024-05-10 21:25:18.569203,Lose,Silver,7,Bird's Nest,186,126,1992-05-10 21:25:18.569226
2024-05-10 21:25:18.569385,105.71.188.53,China,Michael Phelps,Athletics,33,Male,Russia,2024-05-10 21:25:18.569423,Draw,,6,Wembley Stadium,154,125,2000-05-10 21:25:18.569449
2024-05-10 21:25:18.569608,6.109.26.30,India,Michael Phelps,Swimming,37,Male,USA,2024-05-10 21:25:18.569647,Draw,Bronze,3,Madison Square Garden,213,128,2003-05-10 21:25:18.569672
2024-05-10 21:25:18.569833,189.208.177.228,USA,Simone Biles,Gymnastics,31,Male,Russia,2024-05-10 21:25:18.569870,Win,Bronze,2,Olympic Stadium,198,150,2003-05-10 21:25:18.569894
2024-05-10 21:25:18.589551,95.78.115.5,China,Simone Biles,Gymnastics,31,Male,Germany,2024-05-10 21:25:18.589638,Draw,Silver,8,Wembley Stadium,176,51,1986-05-10 21:25:18.589684
2024-05-10 21:25:18.589958,9.119.159.117,India,Serena Williams,Athletics,39,Male,China,2024-05-10 21:25:18.590004,Lose,Silver,1,Olympic Stadium,176,77,1990-05-10 21:25:18.590033
2024-05-10 21:25:18.590251,99.52.118.217,India,Lionel Messi,Tennis,26,Female,India,2024-05-10 21:25:18.590446,Draw,,2,Bird's Nest,167,52,2006-05-10 21:25:18.590503
2024-05-10 21:25:18.590835,11.114.178.149,USA,Simone Biles,Gymnastics,37,Male,Russia,2024-05-10 21:25:18.590916,Lose,Bronze,2,Madison Square Garden,172,119,1994-05-10 21:25:18.590969
2024-05-10 21:25:18.591387,5.204.147.73,Russia,Lionel Messi,Athletics,27,Male,USA,2024-05-10 21:25:18.591471,Lose,Gold,10,Wembley Stadium,185,112,2004-05-10 21:25:18.591509
2024-05-10 21:25:18.591793,182.105.202.60,India,Michael Phelps,Gymnastics,36,Male,India,2024-05-10 21:25:18.591844,Win,,6,Bird's Nest,165,138,2004-05-10 21:25:18.591875
2024-05-10 21:25:18.592237,55.34.251.62,Russia,Serena Williams,Tennis,33,Male,Germany,2024-05-10 21:25:18.592289,Draw,,1,Bird's Nest,194,132,1989-05-10 21:25:18.592316
2024-05-10 21:25:18.592510,34.225.197.203,India,Lionel Messi,Swimming,39,Female,Russia,2024-05-10 21:25:18.592550,Draw,Gold,4,Olympic Stadium,186,50,2003-05-10 21:25:18.592575
2024-05-10 21:25:18.593082,54.254.178.115,China,Michael Phelps,Gymnastics,33,Female,Russia,2024-05-10 21:25:18.593251,Win,Silver,5,Madison Square Garden,196,148,1989-05-10 21:25:18.593295
2024-05-10 21:25:18.594344,114.199.163.210,Germany,Simone Biles,Swimming,24,Male,Russia,2024-05-10 21:25:18.594421,Win,Bronze,3,Olympic Stadium,199,119,2006-05-10 21:25:18.594449
2024-05-10 21:25:18.596008,236.29.130.76,USA,Lionel Messi,Swimming,30,Female,Germany,2024-05-10 21:25:18.596135,Win,,7,Madison Square Garden,213,133,1985-05-10 21:25:18.596182
2024-05-10 21:25:18.596632,65.89.152.77,USA,Lionel Messi,Tennis,34,Female,Germany,2024-05-10 21:25:18.596717,Draw,Bronze,3,Wembley Stadium,169,92,2005-05-10 21:25:18.596749
2024-05-10 21:25:18.597043,36.170.196.179,USA,Simone Biles,Soccer,35,Female,India,2024-05-10 21:25:18.597093,Win,Silver,7,Wembley Stadium,175,105,1992-05-10 21:25:18.597197
2024-05-10 21:25:18.597406,162.212.36.187,Germany,Lionel Messi,Gymnastics,27,Male,Russia,2024-05-10 21:25:18.597451,Lose,,10,Olympic Stadium,208,140,1997-05-10 21:25:18.597475
2024-05-10 21:25:18.598178,232.200.107.251,USA,Serena Williams,Tennis,29,Male,Russia,2024-05-10 21:25:18.598235,Lose,Gold,6,Wembley Stadium,179,81,2006-05-10 21:25:18.598265
2024-05-10 21:25:18.598462,112.94.57.112,Russia,Usain Bolt,Swimming,39,Male,Germany,2024-05-10 21:25:18.598504,Draw,Gold,3,Olympic Stadium,158,73,1991-05-10 21:25:18.598529
2024-05-10 21:25:18.598706,231.83.104.203,Germany,Lionel Messi,Swimming,34,Female,Germany,2024-05-10 21:25:18.598744,Win,Gold,6,Olympic Stadium,174,52,1995-05-10 21:25:18.599901
2024-05-10 21:25:18.600341,160.88.62.144,China,Michael Phelps,Tennis,37,Male,India,2024-05-10 21:25:18.600400,Win,,3,Bird's Nest,204,85,1991-05-10 21:25:18.600428
2024-05-10 21:25:18.600631,114.63.254.1,China,Serena Williams,Gymnastics,23,Male,USA,2024-05-10 21:25:18.600671,Win,Bronze,8,Olympic Stadium,188,51,1992-05-10 21:25:18.600695
2024-05-10 21:25:18.600869,106.142.114.7,Germany,Serena Williams,Tennis,38,Female,Russia,2024-05-10 21:25:18.600909,Win,Gold,10,Madison Square Garden,183,68,1996-05-10 21:25:18.600933
